taxonomy_id,policy_tag_id,display_name,parent_policy_tag_id
6126692965998272750,4270473390772850837,yv_tyonantajapuh,1064433561942680153
6126692965998272750,3420204281200193489,yv_tyopuhel,1064433561942680153
6126692965998272750,1692437868841764720,yv_ytunnus,1064433561942680153
6126692965998272750,3092803918024155405,zip,1064433561942680153
462501529798891334,6732914300089518670,National_ID_Cleaned,7051526824838973807
462501529798891334,2755796045912230294,PARTNER_NAME,3438195291922151573
462501529798891334,5561980885297267041,PII,
462501529798891334,2536906608234461143,USER_FIRST_NAME,3438195291922151573
462501529798891334,2213337399800769894,USER_LAST_NAME,5998817033341608997
462501529798891334,5644563662621812076,accountNumber,6105308692631760449
462501529798891334,3484328746017016776,balance,5994715030951874841
462501529798891334,4258342891448046031,bank,6105308692631760449
462501529798891334,6105308692631760449,bank_account_number,5994715030951874841
462501529798891334,5143724156946537013,bank_bic,6105308692631760449
462501529798891334,7397601329273246316,bank_iban,6105308692631760449
462501529798891334,7383053594225766630,bisnode_creditscore,4007222420016126104
462501529798891334,3560781799875253050,broker_email,4190779673109096674
462501529798891334,5648335604763295357,clearingNumber,6105308692631760449
462501529798891334,2707552308699719580,comission,5994715030951874841
462501529798891334,9049668318568313695,commission_iq_a,2707552308699719580
462501529798891334,1317546347564314630,commission_iq_b,2707552308699719580
462501529798891334,944449308723351742,commission_iq_c,2707552308699719580
462501529798891334,6318793431926689090,commission_iq_d,2707552308699719580
462501529798891334,152022143728259999,commission_iq_e,2707552308699719580
462501529798891334,5283687123813568820,commission_iq_f,2707552308699719580
462501529798891334,5994715030951874841,confidential,
462501529798891334,1539197145060489103,contact,4190779673109096674
462501529798891334,2223969292766117270,contact_id,4190779673109096674
462501529798891334,8556936899658212144,contact_person,4190779673109096674
462501529798891334,1755923029947309594,conventionalname,5998817033341608997
462501529798891334,4007222420016126104,credit,5994715030951874841
462501529798891334,1432528444766122499,creditReports,4007222420016126104
462501529798891334,7441172237633292876,credit_limit,4007222420016126104
462501529798891334,8200763276510798683,creditscore,4007222420016126104
462501529798891334,850934971706825735,currentDebt,3868575043459310057
462501529798891334,3868575043459310057,current_loans_amount,5994715030951874841
462501529798891334,1442195305043274617,customer_contactinfo,4190779673109096674
462501529798891334,8900944629595907796,customer_email,4190779673109096674
462501529798891334,5824688680213173938,customer_first_name,3438195291922151573
462501529798891334,4763436523527527963,customer_last_name,5998817033341608997
462501529798891334,142099573649706776,customer_national_id,7051526824838973807
462501529798891334,4852116443936997356,customer_phone,9181862660018028858
462501529798891334,1606299194616204824,customer_phone_number,9181862660018028858
462501529798891334,2531213695188202976,customer_ssn,7051526824838973807
462501529798891334,8897761895887324175,data,5994715030951874841
462501529798891334,1280180439771065051,debt_balance,3484328746017016776
462501529798891334,8908577831065923658,directDebitNumber,6105308692631760449
462501529798891334,8205556851260433144,e_contacts,4190779673109096674
462501529798891334,4190779673109096674,email,5561980885297267041
462501529798891334,316825897879108393,emailId,4190779673109096674
462501529798891334,1681176142536925968,email_subject,4190779673109096674
462501529798891334,2176204542861538863,etunimi,3438195291922151573
462501529798891334,722211204131697070,external_phone,9181862660018028858
462501529798891334,3438195291922151573,first_name,8753744393727003995
462501529798891334,4492515865586462227,fname,3438195291922151573
462501529798891334,1568489129286556525,foreignerssn,7051526824838973807
462501529798891334,332395195141937168,fourth_phone,9181862660018028858
462501529798891334,5537369360311277340,idNumber,6105308692631760449
462501529798891334,8868155541357655605,json_col,8897761895887324175
462501529798891334,1267044289880387986,last_application_debt_balance,3484328746017016776
462501529798891334,5998817033341608997,last_name,8753744393727003995
462501529798891334,8864141309826942337,lname,5998817033341608997
462501529798891334,40759044408105932,loans,3868575043459310057
462501529798891334,6537766512117416136,mobile_phone,9181862660018028858
462501529798891334,3997340774018070165,name,3438195291922151573
462501529798891334,6863647573685228642,national_id,7051526824838973807
462501529798891334,2530336514736091887,national_id_sensitive,7051526824838973807
462501529798891334,3542123778861720951,original_balance,3484328746017016776
462501529798891334,6977332290036354490,original_phone,9181862660018028858
462501529798891334,7407729616126149305,pastReportRequests,4007222420016126104
462501529798891334,1368364408394592286,person,3438195291922151573
462501529798891334,9181862660018028858,phone,5561980885297267041
462501529798891334,5166604514616614536,phone_number,9181862660018028858
462501529798891334,8040876788388445379,psd2Reports,4007222420016126104
462501529798891334,7648236132469046820,raw_data,8897761895887324175
462501529798891334,3783342615864883359,registered_email,4190779673109096674
462501529798891334,1653663714797657857,requirements_email,4190779673109096674
462501529798891334,8753744393727003995,restricted,
462501529798891334,269312054565836018,revenue,5994715030951874841
462501529798891334,8807586895720374217,revenue_share_percent,269312054565836018
462501529798891334,6597666126929682214,sec_phone,9181862660018028858
462501529798891334,22037987173822199,secondaryphonenumber,9181862660018028858
462501529798891334,6578286788810104971,sotu,7051526824838973807
462501529798891334,5025240701013838292,ssc,7051526824838973807
462501529798891334,7051526824838973807,ssn,5561980885297267041
462501529798891334,7971345771247161278,sukunimi,5998817033341608997
462501529798891334,8540626995981992853,thr_phone,9181862660018028858
462501529798891334,7293872225241612745,tili,6105308692631760449
462501529798891334,6088913950501142826,tilintarkastaja,6105308692631760449
462501529798891334,7281891383648503186,userName,3438195291922151573
462501529798891334,8566623635739220596,user_email,4190779673109096674
462501529798891334,7850261856592298849,work_phone,9181862660018028858
462501529798891334,3410223528870524659,yv_email,4190779673109096674
462501529798891334,8223455317484676046,yv_etunimi,3438195291922151573
462501529798891334,8845249109474988189,yv_sotu,7051526824838973807
462501529798891334,8864486779901089232,yv_sukunimi,5998817033341608997
8452725999489655507,1495081129784276657,PII,
8452725999489655507,2662486358452458119,confidential,
8452725999489655507,8302938705289795651,restricted,
1348545653474742340,10462839579038809,INCOME_AFTER_TAX,5489266776001725763
1348545653474742340,5811367068853714355,PII,
1348545653474742340,8404501393127763289,address,865290794296904608
1348545653474742340,5489266776001725763,amount,865290794296904608
1348545653474742340,6625321257964193021,birth_date,1841188998749619886
1348545653474742340,3872124298716686870,birthday,1841188998749619886
1348545653474742340,8503996682985551914,business_id,3460042365238547272
1348545653474742340,51502247007907960,business_identity_code,3460042365238547272
1348545653474742340,3460042365238547272,business_organization_number,865290794296904608
